contcod;country;region;bin_year;group;pop;RRinc;totpop
KOR;Korea, Rep.;Mature economies;2003;9;4.7859;17073;47.859
KOR;Korea, Rep.;Mature economies;2003;10;4.7859;28153;47.859
KOR;Korea, Rep.;Mature economies;2008;1;4.8949;2433;48.949
KOR;Korea, Rep.;Mature economies;2008;2;4.8949;5213;48.949
KOR;Korea, Rep.;Mature economies;2008;3;4.8949;6837;48.949
KOR;Korea, Rep.;Mature economies;2008;4;4.8949;8316;48.949
KOR;Korea, Rep.;Mature economies;2008;5;4.8949;9733;48.949
KOR;Korea, Rep.;Mature economies;2008;6;4.8949;11244;48.949
KOR;Korea, Rep.;Mature economies;2008;7;4.8949;13060;48.949
KOR;Korea, Rep.;Mature economies;2008;8;4.8949;15507;48.949
KOR;Korea, Rep.;Mature economies;2008;9;4.8949;19352;48.949
KOR;Korea, Rep.;Mature economies;2008;10;4.8949;32295;48.949
KOS;Kosovo;Russia, C. Asia, SE Europe;2008;1;0.1747383;626;1.747383
KOS;Kosovo;Russia, C. Asia, SE Europe;2008;2;0.1747383;914;1.747383
KOS;Kosovo;Russia, C. Asia, SE Europe;2008;3;0.1747383;1119;1.747383
KOS;Kosovo;Russia, C. Asia, SE Europe;2008;4;0.1747383;1315;1.747383
KOS;Kosovo;Russia, C. Asia, SE Europe;2008;5;0.1747383;1514;1.747383
KOS;Kosovo;Russia, C. Asia, SE Europe;2008;6;0.1747383;1716;1.747383
KOS;Kosovo;Russia, C. Asia, SE Europe;2008;7;0.1747383;1946;1.747383
KOS;Kosovo;Russia, C. Asia, SE Europe;2008;8;0.1747383;2331;1.747383
KOS;Kosovo;Russia, C. Asia, SE Europe;2008;9;0.1747383;2923;1.747383
KOS;Kosovo;Russia, C. Asia, SE Europe;2008;10;0.1747383;4715;1.747383
LAO;Lao PDR;Other Asia;1993;1;0.4557216;216;4.557216
LAO;Lao PDR;Other Asia;1993;2;0.4557216;266;4.557216
LAO;Lao PDR;Other Asia;1993;3;0.4557216;310;4.557216
LAO;Lao PDR;Other Asia;1993;4;0.4557216;355;4.557216
LAO;Lao PDR;Other Asia;1993;5;0.4557216;401;4.557216
LAO;Lao PDR;Other Asia;1993;6;0.4557216;453;4.557216
LAO;Lao PDR;Other Asia;1993;7;0.4557216;514;4.557216
LAO;Lao PDR;Other Asia;1993;8;0.4557216;599;4.557216
LAO;Lao PDR;Other Asia;1993;9;0.4557216;740;4.557216
LAO;Lao PDR;Other Asia;1993;10;0.4557216;1341;4.557216
LAO;Lao PDR;Other Asia;1998;1;0.5120845;200;5.120845
LAO;Lao PDR;Other Asia;1998;2;0.5120845;273;5.120845
LAO;Lao PDR;Other Asia;1998;3;0.5120845;324;5.120845
LAO;Lao PDR;Other Asia;1998;4;0.5120845;376;5.120845
LAO;Lao PDR;Other Asia;1998;5;0.5120845;430;5.120845
LAO;Lao PDR;Other Asia;1998;6;0.5120845;493;5.120845
LAO;Lao PDR;Other Asia;1998;7;0.5120845;569;5.120845
LAO;Lao PDR;Other Asia;1998;8;0.5120845;673;5.120845
LAO;Lao PDR;Other Asia;1998;9;0.5120845;843;5.120845
LAO;Lao PDR;Other Asia;1998;10;0.5120845;1705;5.120845
LAO;Lao PDR;Other Asia;2003;1;0.5582028;232;5.582028
LAO;Lao PDR;Other Asia;2003;2;0.5582028;294;5.582028
LAO;Lao PDR;Other Asia;2003;3;0.5582028;349;5.582028
LAO;Lao PDR;Other Asia;2003;4;0.5582028;405;5.582028
LAO;Lao PDR;Other Asia;2003;5;0.5582028;462;5.582028
LAO;Lao PDR;Other Asia;2003;6;0.5582028;527;5.582028
LAO;Lao PDR;Other Asia;2003;7;0.5582028;604;5.582028
LAO;Lao PDR;Other Asia;2003;8;0.5582028;708;5.582028
LAO;Lao PDR;Other Asia;2003;9;0.5582028;885;5.582028
LAO;Lao PDR;Other Asia;2003;10;0.5582028;1665;5.582028
LAO;Lao PDR;Other Asia;2008;1;0.6022001;252;6.022001
LAO;Lao PDR;Other Asia;2008;2;0.6022001;325;6.022001
LAO;Lao PDR;Other Asia;2008;3;0.6022001;393;6.022001
LAO;Lao PDR;Other Asia;2008;4;0.6022001;462;6.022001
LAO;Lao PDR;Other Asia;2008;5;0.6022001;536;6.022001
LAO;Lao PDR;Other Asia;2008;6;0.6022001;618;6.022001
LAO;Lao PDR;Other Asia;2008;7;0.6022001;720;6.022001
LAO;Lao PDR;Other Asia;2008;8;0.6022001;858;6.022001
LAO;Lao PDR;Other Asia;2008;9;0.6022001;1096;6.022001
LAO;Lao PDR;Other Asia;2008;10;0.6022001;2290;6.022001
LBR;Liberia;Sub-Saharan Africa;2008;1;0.365846;77;3.65846
LBR;Liberia;Sub-Saharan Africa;2008;2;0.365846;133;3.65846
LBR;Liberia;Sub-Saharan Africa;2008;3;0.365846;168;3.65846
LBR;Liberia;Sub-Saharan Africa;2008;4;0.365846;201;3.65846
LBR;Liberia;Sub-Saharan Africa;2008;5;0.365846;236;3.65846
LBR;Liberia;Sub-Saharan Africa;2008;6;0.365846;274;3.65846
LBR;Liberia;Sub-Saharan Africa;2008;7;0.365846;321;3.65846
LBR;Liberia;Sub-Saharan Africa;2008;8;0.365846;383;3.65846
LBR;Liberia;Sub-Saharan Africa;2008;9;0.365846;484;3.65846
LBR;Liberia;Sub-Saharan Africa;2008;10;0.365846;980;3.65846
LCA;St. Lucia;L. America & Carib.;1993;1;0.0139908;238;0.139908
LCA;St. Lucia;L. America & Carib.;1993;2;0.0139908;381;0.139908
LCA;St. Lucia;L. America & Carib.;1993;3;0.0139908;516;0.139908
LCA;St. Lucia;L. America & Carib.;1993;4;0.0139908;652;0.139908
LCA;St. Lucia;L. America & Carib.;1993;5;0.0139908;795;0.139908
LCA;St. Lucia;L. America & Carib.;1993;6;0.0139908;957;0.139908
LCA;St. Lucia;L. America & Carib.;1993;7;0.0139908;1153;0.139908
LCA;St. Lucia;L. America & Carib.;1993;8;0.0139908;1421;0.139908
LCA;St. Lucia;L. America & Carib.;1993;9;0.0139908;1877;0.139908
LCA;St. Lucia;L. America & Carib.;1993;10;0.0139908;3843;0.139908
LKA;Sri Lanka;Other Asia;1988;1;1.6599;343;16.599
LKA;Sri Lanka;Other Asia;1988;2;1.6599;455;16.599
LKA;Sri Lanka;Other Asia;1988;3;1.6599;533;16.599
LKA;Sri Lanka;Other Asia;1988;4;1.6599;609;16.599
LKA;Sri Lanka;Other Asia;1988;5;1.6599;691;16.599
LKA;Sri Lanka;Other Asia;1988;6;1.6599;783;16.599
LKA;Sri Lanka;Other Asia;1988;7;1.6599;895;16.599
LKA;Sri Lanka;Other Asia;1988;8;1.6599;1047;16.599
LKA;Sri Lanka;Other Asia;1988;9;1.6599;1293;16.599
LKA;Sri Lanka;Other Asia;1988;10;1.6599;2507;16.599
LKA;Sri Lanka;Other Asia;1993;1;1.7646;355;17.646
LKA;Sri Lanka;Other Asia;1993;2;1.7646;442;17.646
LKA;Sri Lanka;Other Asia;1993;3;1.7646;530;17.646
LKA;Sri Lanka;Other Asia;1993;4;1.7646;617;17.646
LKA;Sri Lanka;Other Asia;1993;5;1.7646;713;17.646
LKA;Sri Lanka;Other Asia;1993;6;1.7646;823;17.646
LKA;Sri Lanka;Other Asia;1993;7;1.7646;958;17.646
LKA;Sri Lanka;Other Asia;1993;8;1.7646;1146;17.646
LKA;Sri Lanka;Other Asia;1993;9;1.7646;1468;17.646
LKA;Sri Lanka;Other Asia;1993;10;1.7646;2905;17.646
LKA;Sri Lanka;Other Asia;1998;1;1.8784;316;18.784
LKA;Sri Lanka;Other Asia;1998;2;1.8784;451;18.784
LKA;Sri Lanka;Other Asia;1998;3;1.8784;535;18.784
LKA;Sri Lanka;Other Asia;1998;4;1.8784;610;18.784
LKA;Sri Lanka;Other Asia;1998;5;1.8784;686;18.784
LKA;Sri Lanka;Other Asia;1998;6;1.8784;773;18.784
LKA;Sri Lanka;Other Asia;1998;7;1.8784;872;18.784
LKA;Sri Lanka;Other Asia;1998;8;1.8784;1022;18.784
LKA;Sri Lanka;Other Asia;1998;9;1.8784;1284;18.784
LKA;Sri Lanka;Other Asia;1998;10;1.8784;2415;18.784
LKA;Sri Lanka;Other Asia;2003;1;1.9173;357;19.173
LKA;Sri Lanka;Other Asia;2003;2;1.9173;456;19.173
LKA;Sri Lanka;Other Asia;2003;3;1.9173;558;19.173
LKA;Sri Lanka;Other Asia;2003;4;1.9173;666;19.173
LKA;Sri Lanka;Other Asia;2003;5;1.9173;785;19.173
LKA;Sri Lanka;Other Asia;2003;6;1.9173;923;19.173
LKA;Sri Lanka;Other Asia;2003;7;1.9173;1100;19.173
LKA;Sri Lanka;Other Asia;2003;8;1.9173;1345;19.173
LKA;Sri Lanka;Other Asia;2003;9;1.9173;1776;19.173
LKA;Sri Lanka;Other Asia;2003;10;1.9173;4040;19.173
LKA;Sri Lanka;Other Asia;2008;1;2.0217;436;20.217
LKA;Sri Lanka;Other Asia;2008;2;2.0217;556;20.217
LKA;Sri Lanka;Other Asia;2008;3;2.0217;676;20.217
LKA;Sri Lanka;Other Asia;2008;4;2.0217;803;20.217
LKA;Sri Lanka;Other Asia;2008;5;2.0217;946;20.217
LKA;Sri Lanka;Other Asia;2008;6;2.0217;1111;20.217
LKA;Sri Lanka;Other Asia;2008;7;2.0217;1318;20.217
LKA;Sri Lanka;Other Asia;2008;8;2.0217;1613;20.217
LKA;Sri Lanka;Other Asia;2008;9;2.0217;2121;20.217
LKA;Sri Lanka;Other Asia;2008;10;2.0217;4705;20.217
LSO;Lesotho;Sub-Saharan Africa;1988;1;0.15799;99;1.5799
LSO;Lesotho;Sub-Saharan Africa;1988;2;0.15799;174;1.5799
LSO;Lesotho;Sub-Saharan Africa;1988;3;0.15799;257;1.5799
LSO;Lesotho;Sub-Saharan Africa;1988;4;0.15799;352;1.5799
LSO;Lesotho;Sub-Saharan Africa;1988;5;0.15799;465;1.5799
LSO;Lesotho;Sub-Saharan Africa;1988;6;0.15799;605;1.5799
LSO;Lesotho;Sub-Saharan Africa;1988;7;0.15799;791;1.5799
LSO;Lesotho;Sub-Saharan Africa;1988;8;0.15799;1064;1.5799
LSO;Lesotho;Sub-Saharan Africa;1988;9;0.15799;1562;1.5799
LSO;Lesotho;Sub-Saharan Africa;1988;10;0.15799;4145;1.5799
LSO;Lesotho;Sub-Saharan Africa;1993;1;0.1729896;76;1.729896
LSO;Lesotho;Sub-Saharan Africa;1993;2;0.1729896;120;1.729896
LSO;Lesotho;Sub-Saharan Africa;1993;3;0.1729896;173;1.729896
LSO;Lesotho;Sub-Saharan Africa;1993;4;0.1729896;239;1.729896
LSO;Lesotho;Sub-Saharan Africa;1993;5;0.1729896;324;1.729896
LSO;Lesotho;Sub-Saharan Africa;1993;6;0.1729896;438;1.729896
LSO;Lesotho;Sub-Saharan Africa;1993;7;0.1729896;602;1.729896
LSO;Lesotho;Sub-Saharan Africa;1993;8;0.1729896;858;1.729896
LSO;Lesotho;Sub-Saharan Africa;1993;9;0.1729896;1351;1.729896
LSO;Lesotho;Sub-Saharan Africa;1993;10;0.1729896;3301;1.729896
LSO;Lesotho;Sub-Saharan Africa;2003;1;0.2028976;86;2.028976
LSO;Lesotho;Sub-Saharan Africa;2003;2;0.2028976;172;2.028976
LSO;Lesotho;Sub-Saharan Africa;2003;3;0.2028976;263;2.028976
LSO;Lesotho;Sub-Saharan Africa;2003;4;0.2028976;363;2.028976
LSO;Lesotho;Sub-Saharan Africa;2003;5;0.2028976;476;2.028976
LSO;Lesotho;Sub-Saharan Africa;2003;6;0.2028976;611;2.028976
LSO;Lesotho;Sub-Saharan Africa;2003;7;0.2028976;785;2.028976
LSO;Lesotho;Sub-Saharan Africa;2003;8;0.2028976;1034;2.028976
LSO;Lesotho;Sub-Saharan Africa;2003;9;0.2028976;1472;2.028976
LSO;Lesotho;Sub-Saharan Africa;2003;10;0.2028976;3422;2.028976
LTU;Lithuania;Mature economies;1988;1;0.3655049;1723;3.655049
LTU;Lithuania;Mature economies;1988;2;0.3655049;2303;3.655049
LTU;Lithuania;Mature economies;1988;3;0.3655049;2673;3.655049
LTU;Lithuania;Mature economies;1988;4;0.3655049;3020;3.655049
LTU;Lithuania;Mature economies;1988;5;0.3655049;3367;3.655049
LTU;Lithuania;Mature economies;1988;6;0.3655049;3733;3.655049
LTU;Lithuania;Mature economies;1988;7;0.3655049;4141;3.655049
LTU;Lithuania;Mature economies;1988;8;0.3655049;4629;3.655049
LTU;Lithuania;Mature economies;1988;9;0.3655049;5307;3.655049
LTU;Lithuania;Mature economies;1988;10;0.3655049;7233;3.655049
LTU;Lithuania;Mature economies;1993;1;0.3682613;470;3.682613
LTU;Lithuania;Mature economies;1993;2;0.3682613;725;3.682613
LTU;Lithuania;Mature economies;1993;3;0.3682613;870;3.682613
LTU;Lithuania;Mature economies;1993;4;0.3682613;1005;3.682613
LTU;Lithuania;Mature economies;1993;5;0.3682613;1141;3.682613
LTU;Lithuania;Mature economies;1993;6;0.3682613;1294;3.682613
LTU;Lithuania;Mature economies;1993;7;0.3682613;1477;3.682613
LTU;Lithuania;Mature economies;1993;8;0.3682613;1720;3.682613
LTU;Lithuania;Mature economies;1993;9;0.3682613;2120;3.682613
LTU;Lithuania;Mature economies;1993;10;0.3682613;4157;3.682613
LTU;Lithuania;Mature economies;2003;1;0.3454205;709;3.454205
LTU;Lithuania;Mature economies;2003;2;0.3454205;1383;3.454205
LTU;Lithuania;Mature economies;2003;3;0.3454205;1879;3.454205
LTU;Lithuania;Mature economies;2003;4;0.3454205;2340;3.454205
LTU;Lithuania;Mature economies;2003;5;0.3454205;2730;3.454205
LTU;Lithuania;Mature economies;2003;6;0.3454205;3084;3.454205
LTU;Lithuania;Mature economies;2003;7;0.3454205;3581;3.454205
LTU;Lithuania;Mature economies;2003;8;0.3454205;4290;3.454205
LTU;Lithuania;Mature economies;2003;9;0.3454205;5601;3.454205
LTU;Lithuania;Mature economies;2003;10;0.3454205;9891;3.454205
LTU;Lithuania;Mature economies;2008;1;0.3358115;1480;3.358115
LTU;Lithuania;Mature economies;2008;2;0.3358115;2518;3.358115
LTU;Lithuania;Mature economies;2008;3;0.3358115;3253;3.358115
LTU;Lithuania;Mature economies;2008;4;0.3358115;3832;3.358115
LTU;Lithuania;Mature economies;2008;5;0.3358115;4311;3.358115
LTU;Lithuania;Mature economies;2008;6;0.3358115;4968;3.358115
LTU;Lithuania;Mature economies;2008;7;0.3358115;5771;3.358115
LTU;Lithuania;Mature economies;2008;8;0.3358115;6730;3.358115
LTU;Lithuania;Mature economies;2008;9;0.3358115;8340;3.358115
LTU;Lithuania;Mature economies;2008;10;0.3358115;14504;3.358115
LUX;Luxembourg;Mature economies;1993;1;0.0397475;7364;0.397475
LUX;Luxembourg;Mature economies;1993;2;0.0397475;9713;0.397475
LUX;Luxembourg;Mature economies;1993;3;0.0397475;11543;0.397475
LUX;Luxembourg;Mature economies;1993;4;0.0397475;13431;0.397475
LUX;Luxembourg;Mature economies;1993;5;0.0397475;15303;0.397475
LUX;Luxembourg;Mature economies;1993;6;0.0397475;16960;0.397475
LUX;Luxembourg;Mature economies;1993;7;0.0397475;19108;0.397475
LUX;Luxembourg;Mature economies;1993;8;0.0397475;21776;0.397475
LUX;Luxembourg;Mature economies;1993;9;0.0397475;26648;0.397475
LUX;Luxembourg;Mature economies;1993;10;0.0397475;39718;0.397475
LUX;Luxembourg;Mature economies;1998;1;0.04247;6431;0.4247
LUX;Luxembourg;Mature economies;1998;2;0.04247;9565;0.4247
LUX;Luxembourg;Mature economies;1998;3;0.04247;11770;0.4247
LUX;Luxembourg;Mature economies;1998;4;0.04247;13700;0.4247
LUX;Luxembourg;Mature economies;1998;5;0.04247;15683;0.4247
LUX;Luxembourg;Mature economies;1998;6;0.04247;17989;0.4247
LUX;Luxembourg;Mature economies;1998;7;0.04247;20633;0.4247
LUX;Luxembourg;Mature economies;1998;8;0.04247;24194;0.4247
LUX;Luxembourg;Mature economies;1998;9;0.04247;29848;0.4247
LUX;Luxembourg;Mature economies;1998;10;0.04247;49207;0.4247
LUX;Luxembourg;Mature economies;2003;1;0.045163;7484;0.45163
LUX;Luxembourg;Mature economies;2003;2;0.045163;11461;0.45163
LUX;Luxembourg;Mature economies;2003;3;0.045163;14091;0.45163
LUX;Luxembourg;Mature economies;2003;4;0.045163;16357;0.45163
LUX;Luxembourg;Mature economies;2003;5;0.045163;18546;0.45163
LUX;Luxembourg;Mature economies;2003;6;0.045163;20928;0.45163
LUX;Luxembourg;Mature economies;2003;7;0.045163;23823;0.45163
LUX;Luxembourg;Mature economies;2003;8;0.045163;28460;0.45163
LUX;Luxembourg;Mature economies;2003;9;0.045163;34996;0.45163
LUX;Luxembourg;Mature economies;2003;10;0.045163;57140;0.45163
LUX;Luxembourg;Mature economies;2008;1;0.048865;7720;0.48865
LUX;Luxembourg;Mature economies;2008;2;0.048865;11148;0.48865
LUX;Luxembourg;Mature economies;2008;3;0.048865;13365;0.48865
LUX;Luxembourg;Mature economies;2008;4;0.048865;15431;0.48865
LUX;Luxembourg;Mature economies;2008;5;0.048865;17648;0.48865
LUX;Luxembourg;Mature economies;2008;6;0.048865;19948;0.48865
LUX;Luxembourg;Mature economies;2008;7;0.048865;22173;0.48865
LUX;Luxembourg;Mature economies;2008;8;0.048865;25935;0.48865
LUX;Luxembourg;Mature economies;2008;9;0.048865;31031;0.48865
LUX;Luxembourg;Mature economies;2008;10;0.048865;51521;0.48865
LVA;Latvia;Mature economies;1988;1;0.2653434;3265;2.653434
LVA;Latvia;Mature economies;1988;2;0.2653434;4378;2.653434
LVA;Latvia;Mature economies;1988;3;0.2653434;5117;2.653434
LVA;Latvia;Mature economies;1988;4;0.2653434;5806;2.653434
LVA;Latvia;Mature economies;1988;5;0.2653434;6486;2.653434
LVA;Latvia;Mature economies;1988;6;0.2653434;7211;2.653434
LVA;Latvia;Mature economies;1988;7;0.2653434;8017;2.653434
LVA;Latvia;Mature economies;1988;8;0.2653434;8968;2.653434
LVA;Latvia;Mature economies;1988;9;0.2653434;10250;2.653434
LVA;Latvia;Mature economies;1988;10;0.2653434;13712;2.653434
LVA;Latvia;Mature economies;1993;1;0.256329;1001;2.56329
LVA;Latvia;Mature economies;1993;2;0.256329;1260;2.56329
LVA;Latvia;Mature economies;1993;3;0.256329;1491;2.56329
LVA;Latvia;Mature economies;1993;4;0.256329;1710;2.56329
LVA;Latvia;Mature economies;1993;5;0.256329;1936;2.56329
LVA;Latvia;Mature economies;1993;6;0.256329;2181;2.56329
LVA;Latvia;Mature economies;1993;7;0.256329;2471;2.56329
LVA;Latvia;Mature economies;1993;8;0.256329;2848;2.56329
LVA;Latvia;Mature economies;1993;9;0.256329;3460;2.56329
LVA;Latvia;Mature economies;1993;10;0.256329;5196;2.56329
LVA;Latvia;Mature economies;1998;1;0.2410019;717;2.410019
LVA;Latvia;Mature economies;1998;2;0.2410019;1394;2.410019
LVA;Latvia;Mature economies;1998;3;0.2410019;1713;2.410019
LVA;Latvia;Mature economies;1998;4;0.2410019;1984;2.410019
LVA;Latvia;Mature economies;1998;5;0.2410019;2249;2.410019
LVA;Latvia;Mature economies;1998;6;0.2410019;2526;2.410019
LVA;Latvia;Mature economies;1998;7;0.2410019;2852;2.410019
LVA;Latvia;Mature economies;1998;8;0.2410019;3270;2.410019
LVA;Latvia;Mature economies;1998;9;0.2410019;3940;2.410019
LVA;Latvia;Mature economies;1998;10;0.2410019;7022;2.410019
LVA;Latvia;Mature economies;2003;1;0.2325342;1003;2.325342
LVA;Latvia;Mature economies;2003;2;0.2325342;1583;2.325342
LVA;Latvia;Mature economies;2003;3;0.2325342;2002;2.325342
LVA;Latvia;Mature economies;2003;4;0.2325342;2357;2.325342
LVA;Latvia;Mature economies;2003;5;0.2325342;2764;2.325342
LVA;Latvia;Mature economies;2003;6;0.2325342;3208;2.325342
LVA;Latvia;Mature economies;2003;7;0.2325342;3757;2.325342
LVA;Latvia;Mature economies;2003;8;0.2325342;4457;2.325342
LVA;Latvia;Mature economies;2003;9;0.2325342;5605;2.325342
LVA;Latvia;Mature economies;2003;10;0.2325342;10479;2.325342
LVA;Latvia;Mature economies;2008;1;0.2266094;1364;2.266094
LVA;Latvia;Mature economies;2008;2;0.2266094;2310;2.266094
LVA;Latvia;Mature economies;2008;3;0.2266094;2980;2.266094
LVA;Latvia;Mature economies;2008;4;0.2266094;3575;2.266094
LVA;Latvia;Mature economies;2008;5;0.2266094;4302;2.266094
LVA;Latvia;Mature economies;2008;6;0.2266094;5017;2.266094
LVA;Latvia;Mature economies;2008;7;0.2266094;5935;2.266094
LVA;Latvia;Mature economies;2008;8;0.2266094;6911;2.266094
LVA;Latvia;Mature economies;2008;9;0.2266094;8778;2.266094
LVA;Latvia;Mature economies;2008;10;0.2266094;15669;2.266094
MAR;Morocco;M. East & N. Africa;1993;1;2.6107772;510;26.107772
MAR;Morocco;M. East & N. Africa;1993;2;2.6107772;719;26.107772
MAR;Morocco;M. East & N. Africa;1993;3;2.6107772;883;26.107772
MAR;Morocco;M. East & N. Africa;1993;4;2.6107772;1050;26.107772
MAR;Morocco;M. East & N. Africa;1993;5;2.6107772;1256;26.107772
MAR;Morocco;M. East & N. Africa;1993;6;2.6107772;1514;26.107772
MAR;Morocco;M. East & N. Africa;1993;7;2.6107772;1818;26.107772
MAR;Morocco;M. East & N. Africa;1993;8;2.6107772;2258;26.107772
MAR;Morocco;M. East & N. Africa;1993;9;2.6107772;3093;26.107772
MAR;Morocco;M. East & N. Africa;1993;10;2.6107772;5470;26.107772
MAR;Morocco;M. East & N. Africa;1998;1;2.8082684;430;28.082684
MAR;Morocco;M. East & N. Africa;1998;2;2.8082684;587;28.082684
MAR;Morocco;M. East & N. Africa;1998;3;2.8082684;741;28.082684
MAR;Morocco;M. East & N. Africa;1998;4;2.8082684;897;28.082684
MAR;Morocco;M. East & N. Africa;1998;5;2.8082684;1068;28.082684
MAR;Morocco;M. East & N. Africa;1998;6;2.8082684;1263;28.082684
MAR;Morocco;M. East & N. Africa;1998;7;2.8082684;1504;28.082684
MAR;Morocco;M. East & N. Africa;1998;8;2.8082684;1836;28.082684
MAR;Morocco;M. East & N. Africa;1998;9;2.8082684;2409;28.082684
MAR;Morocco;M. East & N. Africa;1998;10;2.8082684;4837;28.082684
MAR;Morocco;M. East & N. Africa;2003;1;2.9770316;421;29.770316
MAR;Morocco;M. East & N. Africa;2003;2;2.9770316;613;29.770316
MAR;Morocco;M. East & N. Africa;2003;3;2.9770316;753;29.770316
MAR;Morocco;M. East & N. Africa;2003;4;2.9770316;893;29.770316
MAR;Morocco;M. East & N. Africa;2003;5;2.9770316;1061;29.770316
MAR;Morocco;M. East & N. Africa;2003;6;2.9770316;1254;29.770316
MAR;Morocco;M. East & N. Africa;2003;7;2.9770316;1507;29.770316
MAR;Morocco;M. East & N. Africa;2003;8;2.9770316;1860;29.770316
MAR;Morocco;M. East & N. Africa;2003;9;2.9770316;2507;29.770316
MAR;Morocco;M. East & N. Africa;2003;10;2.9770316;5146;29.770316
MAR;Morocco;M. East & N. Africa;2008;1;3.1321453;514;31.321453
MAR;Morocco;M. East & N. Africa;2008;2;3.1321453;747;31.321453
MAR;Morocco;M. East & N. Africa;2008;3;3.1321453;921;31.321453
MAR;Morocco;M. East & N. Africa;2008;4;3.1321453;1100;31.321453
MAR;Morocco;M. East & N. Africa;2008;5;3.1321453;1294;31.321453
MAR;Morocco;M. East & N. Africa;2008;6;3.1321453;1518;31.321453
MAR;Morocco;M. East & N. Africa;2008;7;3.1321453;1801;31.321453
MAR;Morocco;M. East & N. Africa;2008;8;3.1321453;2185;31.321453
MAR;Morocco;M. East & N. Africa;2008;9;3.1321453;2835;31.321453
MAR;Morocco;M. East & N. Africa;2008;10;3.1321453;6425;31.321453
MDA;Moldova;Russia, C. Asia, SE Europe;1998;1;0.3652771;220;3.652771
MDA;Moldova;Russia, C. Asia, SE Europe;1998;2;0.3652771;330;3.652771
MDA;Moldova;Russia, C. Asia, SE Europe;1998;3;0.3652771;434;3.652771
MDA;Moldova;Russia, C. Asia, SE Europe;1998;4;0.3652771;537;3.652771
MDA;Moldova;Russia, C. Asia, SE Europe;1998;5;0.3652771;646;3.652771
MDA;Moldova;Russia, C. Asia, SE Europe;1998;6;0.3652771;767;3.652771
MDA;Moldova;Russia, C. Asia, SE Europe;1998;7;0.3652771;912;3.652771
MDA;Moldova;Russia, C. Asia, SE Europe;1998;8;0.3652771;1112;3.652771
MDA;Moldova;Russia, C. Asia, SE Europe;1998;9;0.3652771;1448;3.652771
MDA;Moldova;Russia, C. Asia, SE Europe;1998;10;0.3652771;2764;3.652771
MDA;Moldova;Russia, C. Asia, SE Europe;2003;1;0.3612869;424;3.612869
MDA;Moldova;Russia, C. Asia, SE Europe;2003;2;0.3612869;564;3.612869
MDA;Moldova;Russia, C. Asia, SE Europe;2003;3;0.3612869;697;3.612869
MDA;Moldova;Russia, C. Asia, SE Europe;2003;4;0.3612869;827;3.612869
MDA;Moldova;Russia, C. Asia, SE Europe;2003;5;0.3612869;964;3.612869
MDA;Moldova;Russia, C. Asia, SE Europe;2003;6;0.3612869;1116;3.612869
MDA;Moldova;Russia, C. Asia, SE Europe;2003;7;0.3612869;1300;3.612869
MDA;Moldova;Russia, C. Asia, SE Europe;2003;8;0.3612869;1553;3.612869
MDA;Moldova;Russia, C. Asia, SE Europe;2003;9;0.3612869;1976;3.612869
MDA;Moldova;Russia, C. Asia, SE Europe;2003;10;0.3612869;3752;3.612869
MDA;Moldova;Russia, C. Asia, SE Europe;2008;1;0.3570107;660;3.570107
MDA;Moldova;Russia, C. Asia, SE Europe;2008;2;0.3570107;925;3.570107
MDA;Moldova;Russia, C. Asia, SE Europe;2008;3;0.3570107;1164;3.570107
MDA;Moldova;Russia, C. Asia, SE Europe;2008;4;0.3570107;1396;3.570107
MDA;Moldova;Russia, C. Asia, SE Europe;2008;5;0.3570107;1633;3.570107
MDA;Moldova;Russia, C. Asia, SE Europe;2008;6;0.3570107;1896;3.570107
MDA;Moldova;Russia, C. Asia, SE Europe;2008;7;0.3570107;2207;3.570107
MDA;Moldova;Russia, C. Asia, SE Europe;2008;8;0.3570107;2630;3.570107
MDA;Moldova;Russia, C. Asia, SE Europe;2008;9;0.3570107;3334;3.570107
MDA;Moldova;Russia, C. Asia, SE Europe;2008;10;0.3570107;6073;3.570107
MDG;Madagascar;Sub-Saharan Africa;1993;1;1.2343496;85;12.343496
MDG;Madagascar;Sub-Saharan Africa;1993;2;1.2343496;139;12.343496
MDG;Madagascar;Sub-Saharan Africa;1993;3;1.2343496;180;12.343496
MDG;Madagascar;Sub-Saharan Africa;1993;4;1.2343496;222;12.343496
MDG;Madagascar;Sub-Saharan Africa;1993;5;1.2343496;269;12.343496
MDG;Madagascar;Sub-Saharan Africa;1993;6;1.2343496;324;12.343496
MDG;Madagascar;Sub-Saharan Africa;1993;7;1.2343496;392;12.343496
MDG;Madagascar;Sub-Saharan Africa;1993;8;1.2343496;487;12.343496
MDG;Madagascar;Sub-Saharan Africa;1993;9;1.2343496;650;12.343496
MDG;Madagascar;Sub-Saharan Africa;1993;10;1.2343496;1609;12.343496
MDG;Madagascar;Sub-Saharan Africa;1998;1;1.4430739;77;14.430739
MDG;Madagascar;Sub-Saharan Africa;1998;2;1.4430739;108;14.430739
MDG;Madagascar;Sub-Saharan Africa;1998;3;1.4430739;139;14.430739
MDG;Madagascar;Sub-Saharan Africa;1998;4;1.4430739;172;14.430739
MDG;Madagascar;Sub-Saharan Africa;1998;5;1.4430739;208;14.430739
MDG;Madagascar;Sub-Saharan Africa;1998;6;1.4430739;250;14.430739
MDG;Madagascar;Sub-Saharan Africa;1998;7;1.4430739;303;14.430739
